sp,coord_id,x,y
106,58,-0.36674,-0.20161
106,59,-0.33784,-0.2144
106,60,-0.30885,-0.22439
106,61,-0.28086,-0.23235
106,62,-0.2541,-0.23862
106,63,-0.22867,-0.24351
106,64,-0.20702,-0.25024
106,65,-0.18539,-0.25516
106,66,-0.16513,-0.26021
106,67,-0.1454,-0.26448
106,68,-0.12647,-0.26876
106,69,-0.10762,-0.27181
106,70,-0.08941,-0.27518
106,71,-0.07147,-0.27835
106,72,-0.05346,-0.28026
106,73,-0.03578,-0.28325
106,74,-0.01794,-0.28512
106,75,0.0,-0.28887
106,76,0.01837,-0.29195
106,77,0.03713,-0.29394
106,78,0.0562,-0.29462
106,79,0.07573,-0.29496
106,80,0.09607,-0.29568
106,81,0.1179,-0.29778
106,82,0.14036,-0.29827
106,83,0.16486,-0.29988
106,84,0.19145,-0.30168
106,85,0.21883,-0.30119
106,86,0.24997,-0.30217
106,87,0.28372,-0.30214
106,88,0.3212,-0.30163
106,89,0.36305,-0.30034
106,90,0.40333,-0.29304
106,91,0.45037,-0.28582
106,92,0.50242,-0.27621
106,93,0.55889,-0.263
106,94,0.62232,-0.2464
106,95,0.67356,-0.21885
106,96,0.70394,-0.18074
106,97,0.85385,-0.16288
106,98,0.90117,-0.11385
106,99,0.9173,-0.05772
107,0,0.95483,0.0
107,1,0.79822,0.05022
107,2,0.67317,0.08504
107,3,0.58569,0.11173
107,4,0.51514,0.13227
107,5,0.45548,0.14799
107,6,0.41277,0.16343
107,7,0.37558,0.17673
107,8,0.34347,0.18883
107,9,0.31117,0.19748
107,10,0.28295,0.20557
107,11,0.25767,0.21317
107,12,0.2346,0.2203
107,13,0.21393,0.22781
107,14,0.19507,0.2358
107,15,0.17606,0.24233
107,16,0.15702,0.24743
107,17,0.14036,0.25532
107,18,0.12337,0.26218
107,19,0.10705,0.27037
107,20,0.09015,0.27745
107,21,0.07281,0.28357
107,22,0.05504,0.28851
107,23,0.03719,0.29438
107,24,0.01903,0.30242
107,25,0.0,0.30922
107,26,-0.01998,0.31762
107,27,-0.04101,0.3246
107,28,-0.06298,0.33016
107,29,-0.08674,0.33784
107,30,-0.11313,0.34818
107,31,-0.14266,0.36032
107,32,-0.17437,0.37056
107,33,-0.20952,0.38112
107,34,-0.25067,0.395
107,35,-0.29764,0.40967
107,36,-0.35777,0.43247
107,37,-0.42721,0.45494
107,38,-0.52039,0.48868
107,39,-0.63538,0.52563
107,40,-0.77978,0.56654
107,41,-0.91534,0.58089
107,42,-1.03519,0.56911
107,43,-1.13141,0.5324
107,44,-1.18376,0.46869
107,45,-1.197,0.38893
107,46,-1.15377,0.29624
107,47,-1.04634,0.1996
107,48,-0.9058,0.11443
107,49,-0.78996,0.0497
107,50,-0.70118,0.0
107,51,-0.6404,-0.04029
107,52,-0.58903,-0.07441
107,53,-0.53157,-0.1014
107,54,-0.48837,-0.12539
107,55,-0.4426,-0.14381
107,56,-0.4063,-0.16087
107,57,-0.37073,-0.17445
107,58,-0.3349,-0.18411
107,59,-0.30355,-0.19264
107,60,-0.27694,-0.20121
107,61,-0.25123,-0.20783
107,62,-0.22617,-0.21238
107,63,-0.20428,-0.21753
107,64,-0.18518,-0.22384
107,65,-0.16612,-0.22864
107,66,-0.14715,-0.23187
107,67,-0.12958,-0.23571
107,68,-0.11325,-0.24066
107,69,-0.09677,-0.24441
107,70,-0.0803,-0.24714
107,71,-0.0647,-0.25197
107,72,-0.04882,-0.25591
107,73,-0.0327,-0.25884
107,74,-0.01652,-0.26254
107,75,0.0,-0.26522
107,76,0.01679,-0.26686
107,77,0.03444,-0.27264
107,78,0.05289,-0.27724
107,79,0.07206,-0.28066
107,80,0.09242,-0.28443
107,81,0.11355,-0.28681
107,82,0.13534,-0.28762
107,83,0.1587,-0.28869
107,84,0.18463,-0.29093
107,85,0.21303,-0.29322
107,86,0.24241,-0.29302
107,87,0.27256,-0.29025
107,88,0.30978,-0.2909
107,89,0.35206,-0.29125
107,90,0.39985,-0.29051
107,91,0.45271,-0.2873
107,92,0.50973,-0.28023
107,93,0.56826,-0.2674
107,94,0.63419,-0.2511
107,95,0.70736,-0.22984
107,96,0.77394,-0.19872
107,97,0.89525,-0.17078
107,98,0.94609,-0.11952
107,99,0.94497,-0.05946
108,0,0.97472,0.0
108,1,0.82412,0.05185
108,2,0.71565,0.09041
108,3,0.62915,0.12002
108,4,0.55682,0.14297
108,5,0.49837,0.16193
108,6,0.44752,0.17719
108,7,0.40864,0.19229
108,8,0.37234,0.20469
108,9,0.34026,0.21593
108,10,0.30996,0.2252
108,11,0.28226,0.23351
108,12,0.25629,0.24067
108,13,0.23381,0.24898
108,14,0.21227,0.25659
108,15,0.19143,0.26348
108,16,0.17157,0.27036
108,17,0.15229,0.27702
108,18,0.13341,0.28351
108,19,0.11432,0.28874
108,20,0.09511,0.2927
108,21,0.0773,0.30106
108,22,0.05882,0.30833
108,23,0.03973,0.31445
108,24,0.02018,0.32068
108,25,0.0,0.32577
108,26,-0.02094,0.33282
108,27,-0.04327,0.34254
108,28,-0.0673,0.35282
108,29,-0.09276,0.36129
108,30,-0.12166,0.37444
108,31,-0.15255,0.38531
108,32,-0.18506,0.39327
108,33,-0.22401,0.40747
108,34,-0.27014,0.42567
108,35,-0.32039,0.44099
108,36,-0.38017,0.45954
108,37,-0.46628,0.49654
108,38,-0.55695,0.52302
108,39,-0.67673,0.55984
108,40,-0.81229,0.59016
108,41,-0.94664,0.60076
108,42,-1.05382,0.57934
108,43,-1.1443,0.53847
108,44,-1.19061,0.4714
108,45,-1.16763,0.37939
108,46,-1.09278,0.28058
108,47,-0.95845,0.18284
108,48,-0.86574,0.10937
108,49,-0.75298,0.04738
108,50,-0.65043,0.0
108,51,-0.58532,-0.03682
108,52,-0.54272,-0.06856
108,53,-0.49577,-0.09457
108,54,-0.44894,-0.11527
108,55,-0.40313,-0.13098
108,56,-0.37029,-0.14661
108,57,-0.33718,-0.15866
108,58,-0.30459,-0.16745
108,59,-0.28031,-0.17789
108,60,-0.25597,-0.18597
108,61,-0.23413,-0.19369
108,62,-0.21238,-0.19943
108,63,-0.19175,-0.20419
108,64,-0.17322,-0.20939
108,65,-0.15575,-0.21437
108,66,-0.13835,-0.21801
108,67,-0.12225,-0.22236
108,68,-0.10618,-0.22565
108,69,-0.09095,-0.22972
108,70,-0.07609,-0.23418
108,71,-0.06105,-0.23778
108,72,-0.04616,-0.24196
108,73,-0.03104,-0.24567
108,74,-0.01563,-0.24843
108,75,0.0,-0.25022
108,76,0.01587,-0.25223
108,77,0.03229,-0.25562
108,78,0.04955,-0.25974
108,79,0.06744,-0.26268
108,80,0.0859,-0.26437
108,81,0.10626,-0.26838
108,82,0.12827,-0.2726
108,83,0.15318,-0.27864
108,84,0.17903,-0.28211
108,85,0.20703,-0.28495
108,86,0.23534,-0.28448
108,87,0.27193,-0.28957
108,88,0.31007,-0.29118
108,89,0.35456,-0.29332
108,90,0.40104,-0.29137
108,91,0.45404,-0.28814
108,92,0.50247,-0.27624
108,93,0.55703,-0.26212
108,94,0.61666,-0.24416
108,95,0.68586,-0.22285
108,96,0.73913,-0.18978
108,97,0.81568,-0.1556
108,98,0.94447,-0.11932
108,99,0.97159,-0.06113
109,0,1.0437,0.0
109,1,0.85063,0.05352
109,2,0.698,0.08818
109,3,0.60119,0.11468
109,4,0.52535,0.13489
109,5,0.46044,0.14961
109,6,0.41733,0.16523
109,7,0.37321,0.17562
109,8,0.33455,0.18392
109,9,0.30062,0.19078
109,10,0.27333,0.19859
109,11,0.24814,0.20528
109,12,0.22398,0.21033
109,13,0.20367,0.21688
109,14,0.18402,0.22245
109,15,0.16494,0.22702
109,16,0.1476,0.23258
109,17,0.13023,0.23688
109,18,0.11353,0.24127
109,19,0.09725,0.24561
109,20,0.08086,0.24888
109,21,0.06494,0.25293
109,22,0.04883,0.25597
109,23,0.03314,0.26235
109,24,0.01685,0.26786
109,25,0.0,0.27335
109,26,-0.01748,0.27777
109,27,-0.0355,0.28104
109,28,-0.05492,0.28792
109,29,-0.07531,0.29333
109,30,-0.09801,0.30166
109,31,-0.122,0.30815
109,32,-0.15011,0.319
109,33,-0.18051,0.32835
109,34,-0.21476,0.3384
109,35,-0.25627,0.35272
109,36,-0.30567,0.36949
109,37,-0.36437,0.38802
109,38,-0.43986,0.41305
109,39,-0.54004,0.44676
109,40,-0.65541,0.47619
109,41,-0.79418,0.504
109,42,-0.95277,0.52379
109,43,-1.07814,0.50734
109,44,-1.16835,0.46259
109,45,-1.21799,0.39575
109,46,-1.19487,0.30679
109,47,-1.12152,0.21394
109,48,-1.03976,0.13135
109,49,-0.9029,0.05681
109,50,-0.79442,0.0
109,51,-0.69611,-0.04379
109,52,-0.62334,-0.07875
109,53,-0.56879,-0.1085
109,54,-0.52499,-0.13479
109,55,-0.46393,-0.15074
109,56,-0.42382,-0.1678
109,57,-0.38302,-0.18023
109,58,-0.3509,-0.19291
109,59,-0.31715,-0.20127
109,60,-0.2908,-0.21128
109,61,-0.26415,-0.21852
109,62,-0.23832,-0.22379
109,63,-0.21549,-0.22947
109,64,-0.19234,-0.2325
109,65,-0.17169,-0.23631
109,66,-0.15262,-0.2405
109,67,-0.13439,-0.24445
109,68,-0.1169,-0.24842
109,69,-0.09948,-0.25125
109,70,-0.08311,-0.25578
109,71,-0.06656,-0.25925
109,72,-0.04993,-0.26174
109,73,-0.03339,-0.26427
109,74,-0.01689,-0.2685
109,75,0.0,-0.2728
109,76,0.01737,-0.27602
109,77,0.03533,-0.27968
109,78,0.05403,-0.28322
109,79,0.0736,-0.28666
109,80,0.0931,-0.28654
109,81,0.1151,-0.29072
109,82,0.13959,-0.29664
109,83,0.16449,-0.29921
109,84,0.18989,-0.29923
109,85,0.2183,-0.30046
109,86,0.2512,-0.30365
109,87,0.28782,-0.3065
109,88,0.327,-0.30707
109,89,0.36623,-0.30298
109,90,0.41576,-0.30207
109,91,0.46757,-0.29673
109,92,0.52763,-0.29007
109,93,0.59893,-0.28184
109,94,0.67114,-0.26573
109,95,0.73448,-0.23865
109,96,0.79483,-0.20408
109,97,0.82304,-0.15701
109,98,0.99354,-0.12552
109,99,1.03385,-0.06505
110,0,1.05273,0.0
110,1,0.84978,0.05346
110,2,0.70811,0.08946
110,3,0.60757,0.1159
110,4,0.52365,0.13445
110,5,0.46333,0.15055
110,6,0.40954,0.16215
110,7,0.36387,0.17122
110,8,0.33006,0.18145
110,9,0.29529,0.1874
110,10,0.26571,0.19305
110,11,0.2387,0.19747
110,12,0.21577,0.20262
110,13,0.1952,0.20787
110,14,0.17625,0.21305
110,15,0.15799,0.21746
110,16,0.14041,0.22125
110,17,0.12367,0.22496
110,18,0.10704,0.22746
110,19,0.09114,0.2302
110,20,0.07621,0.23456
110,21,0.06107,0.23787
110,22,0.04613,0.2418
110,23,0.03096,0.24506
110,24,0.01568,0.24928
110,25,0.0,0.25253
110,26,-0.0162,0.25754
110,27,-0.03337,0.26413
110,28,-0.05142,0.26954
110,29,-0.07065,0.27518
110,30,-0.09079,0.27943
110,31,-0.11236,0.28379
110,32,-0.13749,0.29218
110,33,-0.16404,0.29839
110,34,-0.19336,0.30469
110,35,-0.22614,0.31126
110,36,-0.26852,0.32459
110,37,-0.31272,0.33302
110,38,-0.37399,0.35121
110,39,-0.44815,0.37074
110,40,-0.52856,0.38403
110,41,-0.64166,0.40721
110,42,-0.79057,0.43462
110,43,-0.95968,0.45159
110,44,-1.08678,0.43029
110,45,-1.17434,0.38157
110,46,-1.22224,0.31382
110,47,-1.21916,0.23257
110,48,-1.15625,0.14607
110,49,-1.03347,0.06502
110,50,-0.89702,0.0
110,51,-0.78125,-0.04915
110,52,-0.68905,-0.08705
110,53,-0.6356,-0.12125
110,54,-0.5792,-0.14871
110,55,-0.52466,-0.17047
110,56,-0.4756,-0.1883
110,57,-0.43048,-0.20257
110,58,-0.38866,-0.21367
110,59,-0.34934,-0.2217
110,60,-0.3168,-0.23017
110,61,-0.28641,-0.23693
110,62,-0.26063,-0.24475
110,63,-0.23687,-0.25224
110,64,-0.21444,-0.25922
110,65,-0.19282,-0.2654
110,66,-0.17134,-0.26999
110,67,-0.14993,-0.27272
110,68,-0.12919,-0.27454
110,69,-0.11057,-0.27928
110,70,-0.09256,-0.28486
110,71,-0.07423,-0.28909
110,72,-0.05506,-0.2886
110,73,-0.03728,-0.29508
110,74,-0.01879,-0.29864
110,75,0.0,-0.30161
110,76,0.01909,-0.30339
110,77,0.03856,-0.30527
110,78,0.05835,-0.30589
110,79,0.07919,-0.30844
110,80,0.10017,-0.30829
110,81,0.12209,-0.30837
110,82,0.14725,-0.31292
110,83,0.17366,-0.31589
110,84,0.20009,-0.31529
110,85,0.23,-0.31657
110,86,0.26015,-0.31448
110,87,0.29404,-0.31312
110,88,0.33503,-0.31461
110,89,0.37625,-0.31127
110,90,0.41837,-0.30397
110,91,0.46779,-0.29687
110,92,0.52477,-0.2885
110,93,0.58479,-0.27518
110,94,0.66061,-0.26156
110,95,0.73507,-0.23884
110,96,0.798,-0.20489
110,97,0.85824,-0.16372
110,98,1.02942,-0.13005
110,99,1.04628,-0.06583
111,0,0.97523,0.0
111,1,0.78503,0.04939
111,2,0.67939,0.08583
111,3,0.58525,0.11164
111,4,0.50785,0.13039
111,5,0.46304,0.15045
111,6,0.41304,0.16353
111,7,0.37679,0.1773
111,8,0.33981,0.18681
111,9,0.31003,0.19675
111,10,0.28334,0.20586
111,11,0.25986,0.21497
111,12,0.23591,0.22154
111,13,0.21621,0.23024
111,14,0.19636,0.23736
111,15,0.17742,0.24419
111,16,0.15846,0.24969
111,17,0.14014,0.25492
111,18,0.12279,0.26095
111,19,0.10593,0.26754
111,20,0.08855,0.27252
111,21,0.07101,0.27655
111,22,0.05354,0.28065
111,23,0.03634,0.28769
111,24,0.01844,0.2931
111,25,0.0,0.29739
111,26,-0.01927,0.30624
111,27,-0.03963,0.31371
111,28,-0.06101,0.3198
111,29,-0.08482,0.33034
111,30,-0.11006,0.33873
111,31,-0.13773,0.34787
111,32,-0.16732,0.35557
111,33,-0.20244,0.36824
111,34,-0.2432,0.38322
111,35,-0.29064,0.40004
111,36,-0.34674,0.41914
111,37,-0.41661,0.44365
111,38,-0.49223,0.46224
111,39,-0.58407,0.48319
111,40,-0.70513,0.51231
111,41,-0.84455,0.53597
111,42,-0.96183,0.52877
111,43,-1.07441,0.50558
111,44,-1.13886,0.45091
111,45,-1.17022,0.38023
111,46,-1.15362,0.2962
111,47,-1.07296,0.20468
111,48,-0.99329,0.12548
111,49,-0.89022,0.05601
111,50,-0.78667,0.0
111,51,-0.70611,-0.04442
111,52,-0.6541,-0.08263
111,53,-0.59863,-0.11419
111,54,-0.55194,-0.14171
111,55,-0.50325,-0.16351
111,56,-0.4563,-0.18066
111,57,-0.41848,-0.19692
111,58,-0.3849,-0.2116
111,59,-0.35128,-0.22293
111,60,-0.31829,-0.23125
111,61,-0.28464,-0.23548
111,62,-0.26044,-0.24457
111,63,-0.23321,-0.24835
111,64,-0.20948,-0.25321
111,65,-0.1869,-0.25724
111,66,-0.16521,-0.26033
111,67,-0.14425,-0.26239
111,68,-0.12556,-0.26682
111,69,-0.10664,-0.26935
111,70,-0.08849,-0.27234
111,71,-0.07039,-0.27413
111,72,-0.05295,-0.27755
111,73,-0.03528,-0.27923
111,74,-0.01773,-0.28172
111,75,0.0,-0.28265
111,76,0.01799,-0.28589
111,77,0.03638,-0.28796
111,78,0.05526,-0.28966
111,79,0.07467,-0.29083
111,80,0.09519,-0.29297
111,81,0.11552,-0.29176
111,82,0.13807,-0.29341
111,83,0.16176,-0.29424
111,84,0.18647,-0.29383
111,85,0.2136,-0.29399
111,86,0.24599,-0.29736
111,87,0.28131,-0.29957
111,88,0.31836,-0.29896
111,89,0.35843,-0.29652
111,90,0.39689,-0.28836
111,91,0.451,-0.28621
111,92,0.50358,-0.27685
111,93,0.56099,-0.26398
111,94,0.62248,-0.24646
111,95,0.68284,-0.22187
111,96,0.73763,-0.18939
111,97,0.75407,-0.14385
111,98,0.95448,-0.12058
111,99,0.96757,-0.06088
112,0,0.96827,0.0
112,1,0.85009,0.05348
112,2,0.73047,0.09228
112,3,0.63064,0.1203
112,4,0.55135,0.14156
112,5,0.48619,0.15797
112,6,0.43886,0.17376
112,7,0.39353,0.18518
112,8,0.35599,0.19571
112,9,0.32228,0.20452
112,10,0.29268,0.21265
112,11,0.26553,0.21967
112,12,0.24005,0.22543
112,13,0.21772,0.23185
112,14,0.19703,0.23817
112,15,0.17654,0.24298
112,16,0.15752,0.24821
112,17,0.13905,0.25293
112,18,0.1214,0.25799
112,19,0.10438,0.26364
112,20,0.08771,0.26994
112,21,0.07075,0.27554
112,22,0.05344,0.28016
112,23,0.036,0.28498
112,24,0.0183,0.29082
112,25,0.0,0.29555
112,26,-0.01888,0.30012
112,27,-0.03857,0.30529
112,28,-0.05953,0.31206
112,29,-0.08228,0.32048
112,30,-0.10661,0.3281
112,31,-0.13253,0.33474
112,32,-0.16122,0.34262
112,33,-0.19397,0.35284
112,34,-0.2328,0.36683
112,35,-0.27554,0.37925
112,36,-0.32644,0.3946
112,37,-0.39055,0.41589
112,38,-0.46,0.43197
112,39,-0.55374,0.45809
112,40,-0.66118,0.48038
112,41,-0.79106,0.50202
112,42,-0.91955,0.50553
112,43,-1.02501,0.48234
112,44,-1.11254,0.44049
112,45,-1.17038,0.38028
112,46,-1.19552,0.30696
112,47,-1.16514,0.22226
112,48,-1.10596,0.13972
112,49,-0.99886,0.06285
112,50,-0.87354,0.0
112,51,-0.7514,-0.04727
112,52,-0.64939,-0.08204
112,53,-0.58461,-0.11152
112,54,-0.53214,-0.13663
112,55,-0.48531,-0.15769
112,56,-0.44418,-0.17586
112,57,-0.40413,-0.19017
112,58,-0.36553,-0.20095
112,59,-0.33311,-0.21139
112,60,-0.29858,-0.21693
112,61,-0.27392,-0.22661
112,62,-0.24759,-0.2325
112,63,-0.22486,-0.23945
112,64,-0.20362,-0.24613
112,65,-0.18201,-0.25052
112,66,-0.16103,-0.25374
112,67,-0.14145,-0.25729
112,68,-0.12266,-0.26066
112,69,-0.10462,-0.26424
112,70,-0.0866,-0.26652
112,71,-0.06921,-0.26955
112,72,-0.05182,-0.27164
112,73,-0.03445,-0.27272
112,74,-0.01728,-0.27462
112,75,0.0,-0.27774
112,76,0.01773,-0.28189
112,77,0.03601,-0.28507
112,78,0.05458,-0.28614
112,79,0.0735,-0.28626
112,80,0.09372,-0.28845
112,81,0.11416,-0.28834
112,82,0.13562,-0.2882
112,83,0.15744,-0.28639
112,84,0.18367,-0.28941
112,85,0.20983,-0.2888
112,86,0.23883,-0.2887
112,87,0.26944,-0.28692
112,88,0.30494,-0.28636
112,89,0.34293,-0.2837
112,90,0.38223,-0.27771
112,91,0.43241,-0.27441
112,92,0.48281,-0.26543
112,93,0.54118,-0.25466
112,94,0.60799,-0.24072
112,95,0.67164,-0.21823
112,96,0.72548,-0.18627
112,97,0.75441,-0.14391
112,98,0.92906,-0.11737
112,99,0.95596,-0.06015
113,0,1.02422,0.0
113,1,0.83517,0.05254
113,2,0.68618,0.08668
113,3,0.5825,0.11112
113,4,0.50812,0.13046
113,5,0.4415,0.14345
113,6,0.3928,0.15552
113,7,0.34831,0.1639
113,8,0.31302,0.17208
113,9,0.28665,0.18191
113,10,0.26035,0.18915
113,11,0.23524,0.19461
113,12,0.21335,0.20035
113,13,0.19177,0.20421
113,14,0.17387,0.21017
113,15,0.15599,0.2147
113,16,0.13899,0.21902
113,17,0.12239,0.22263
113,18,0.10687,0.22712
113,19,0.09132,0.23064
113,20,0.07574,0.23311
113,21,0.06114,0.23812
113,22,0.04621,0.24222
113,23,0.031,0.24537
113,24,0.01567,0.24904
113,25,0.0,0.25267
113,26,-0.01608,0.25567
113,27,-0.033,0.26119
113,28,-0.04961,0.26005
113,29,-0.06864,0.26732
113,30,-0.08873,0.27309
113,31,-0.10984,0.27744
113,32,-0.13462,0.28609
113,33,-0.16258,0.29573
113,34,-0.19382,0.30541
113,35,-0.23185,0.31911
113,36,-0.27505,0.33248
113,37,-0.32517,0.34627
113,38,-0.38773,0.3641
113,39,-0.46231,0.38246
113,40,-0.57013,0.41423
113,41,-0.7032,0.44627
113,42,-0.88186,0.48481
113,43,-1.05653,0.49717
113,44,-1.15508,0.45733
113,45,-1.21098,0.39347
113,46,-1.23026,0.31588
113,47,-1.20275,0.22944
113,48,-1.11803,0.14124
113,49,-0.99184,0.0624
113,50,-0.86899,0.0
113,51,-0.76948,-0.04841
113,52,-0.71142,-0.08987
113,53,-0.66091,-0.12607
113,54,-0.6041,-0.15511
113,55,-0.54925,-0.17846
113,56,-0.49256,-0.19502
113,57,-0.44748,-0.21057
113,58,-0.40365,-0.22191
113,59,-0.36581,-0.23215
113,60,-0.33321,-0.24209
113,61,-0.30215,-0.24996
113,62,-0.27094,-0.25443
113,63,-0.24276,-0.25851
113,64,-0.21905,-0.26479
113,65,-0.1963,-0.27019
113,66,-0.17446,-0.2749
113,67,-0.15348,-0.27917
113,68,-0.13262,-0.28184
113,69,-0.11378,-0.28738
113,70,-0.09477,-0.29168
113,71,-0.07558,-0.29437
113,72,-0.05655,-0.29646
113,73,-0.03771,-0.29851
113,74,-0.01886,-0.29983
113,75,0.0,-0.29922
113,76,0.01887,-0.29992
113,77,0.03808,-0.30143
113,78,0.05762,-0.30207
113,79,0.07739,-0.30143
113,80,0.09916,-0.30518
113,81,0.12077,-0.30503
113,82,0.14318,-0.30427
113,83,0.16711,-0.30397
113,84,0.19214,-0.30276
113,85,0.22058,-0.3036
113,86,0.2506,-0.30293
113,87,0.28282,-0.30118
113,88,0.31784,-0.29848
113,89,0.36018,-0.29797
113,90,0.40249,-0.29243
113,91,0.45243,-0.28712
113,92,0.50164,-0.27578
113,93,0.55825,-0.26269
113,94,0.62558,-0.24769
113,95,0.70346,-0.22857
113,96,0.76098,-0.19539
113,97,0.77709,-0.14824
113,98,0.97472,-0.12314
113,99,1.01208,-0.06368
114,0,0.87433,0.0
114,1,0.74649,0.04696
114,2,0.63835,0.08064
114,3,0.56021,0.10687
114,4,0.48614,0.12482
114,5,0.43582,0.14161
114,6,0.39264,0.15546
114,7,0.35171,0.1655
114,8,0.32265,0.17738
114,9,0.29356,0.1863
114,10,0.27039,0.19645
114,11,0.24723,0.20453
114,12,0.22409,0.21044
114,13,0.20226,0.21538
114,14,0.1818,0.21975
114,15,0.16343,0.22495
114,16,0.14516,0.22873
114,17,0.1286,0.23393
114,18,0.11202,0.23805
114,19,0.09657,0.24392
114,20,0.08083,0.24878
114,21,0.06543,0.25482
114,22,0.0497,0.26056
114,23,0.0335,0.26522
114,24,0.01702,0.27046
114,25,0.0,0.27457
114,26,-0.01761,0.27994
114,27,-0.03622,0.28669
114,28,-0.05572,0.29207
114,29,-0.07603,0.29611
114,30,-0.09857,0.30337
114,31,-0.12349,0.31189
114,32,-0.151,0.32089
114,33,-0.1801,0.3276
114,34,-0.21695,0.34186
114,35,-0.25591,0.35223
114,36,-0.30697,0.37106
114,37,-0.36638,0.39015
114,38,-0.44208,0.41514
114,39,-0.54275,0.449
114,40,-0.65825,0.47825
114,41,-0.82419,0.52305
114,42,-0.97257,0.53468
114,43,-1.08962,0.51274
114,44,-1.16367,0.46073
114,45,-1.20543,0.39167
114,46,-1.19301,0.30631
114,47,-1.1304,0.21564
114,48,-1.03435,0.13067
114,49,-0.92754,0.05836
114,50,-0.83246,0.0
114,51,-0.76884,-0.04837
114,52,-0.71499,-0.09032
114,53,-0.6592,-0.12575
114,54,-0.59915,-0.15383
114,55,-0.54168,-0.176
114,56,-0.48407,-0.19166
114,57,-0.43958,-0.20685
114,58,-0.40165,-0.22081
114,59,-0.36101,-0.2291
114,60,-0.32992,-0.2397
114,61,-0.29965,-0.24789
114,62,-0.27266,-0.25604
114,63,-0.24689,-0.26291
114,64,-0.2224,-0.26884
114,65,-0.19867,-0.27344
114,66,-0.17566,-0.27679
114,67,-0.15399,-0.2801
114,68,-0.13345,-0.2836
114,69,-0.1133,-0.28617
114,70,-0.09412,-0.28968
114,71,-0.07495,-0.29192
114,72,-0.05625,-0.29485
114,73,-0.03748,-0.29668
114,74,-0.01878,-0.29854
114,75,0.0,-0.30101
114,76,0.01913,-0.30408
114,77,0.0388,-0.30713
114,78,0.05901,-0.30936
114,79,0.07963,-0.31015
114,80,0.10119,-0.31143
114,81,0.12401,-0.31321
114,82,0.14803,-0.31459
114,83,0.1733,-0.31523
114,84,0.20147,-0.31747
114,85,0.23002,-0.3166
114,86,0.26235,-0.31712
114,87,0.29746,-0.31676
114,88,0.33617,-0.31569
114,89,0.37664,-0.31159
114,90,0.41731,-0.3032
114,91,0.46516,-0.2952
114,92,0.52038,-0.28608
114,93,0.5798,-0.27284
114,94,0.6356,-0.25165
114,95,0.67824,-0.22038
114,96,0.70742,-0.18164
114,97,0.82474,-0.15733
114,98,0.87313,-0.11031
114,99,0.87486,-0.05505
115,0,0.91105,0.0
115,1,0.7679,0.04831
115,2,0.63864,0.08068
115,3,0.55194,0.10529
115,4,0.48043,0.12335
115,5,0.42991,0.13969
115,6,0.38511,0.15248
115,7,0.3478,0.16366
115,8,0.31838,0.17503
115,9,0.28906,0.18344
115,10,0.2634,0.19137
115,11,0.24046,0.19892
115,12,0.21968,0.20629
115,13,0.19959,0.21255
115,14,0.17962,0.21712
115,15,0.16349,0.22503
115,16,0.14709,0.23178
115,17,0.13041,0.23721
115,18,0.11438,0.24308
115,19,0.09811,0.24779
115,20,0.08276,0.2547
115,21,0.06695,0.26075
115,22,0.05069,0.26572
115,23,0.03432,0.27171
115,24,0.0174,0.27658
115,25,0.0,0.283
115,26,-0.0181,0.28765
115,27,-0.03754,0.29713
115,28,-0.05865,0.30746
115,29,-0.0818,0.3186
115,30,-0.1064,0.32746
115,31,-0.13241,0.33443
115,32,-0.16271,0.34578
115,33,-0.19712,0.35856
115,34,-0.23567,0.37136
115,35,-0.28224,0.38847
115,36,-0.33833,0.40897
115,37,-0.40569,0.43202
115,38,-0.49635,0.4661
115,39,-0.59995,0.49633
115,40,-0.73864,0.53666
115,41,-0.88339,0.56062
115,42,-1.01704,0.55912
115,43,-1.1181,0.52614
115,44,-1.19814,0.47438
115,45,-1.23469,0.40118
115,46,-1.21881,0.31294
115,47,-1.14553,0.21852
115,48,-1.03431,0.13067
115,49,-0.87206,0.05487
115,50,-0.76392,0.0
115,51,-0.68941,-0.04337
115,52,-0.63956,-0.08079
115,53,-0.57098,-0.10892
115,54,-0.50679,-0.13012
115,55,-0.45933,-0.14924
115,56,-0.417,-0.1651
115,57,-0.37596,-0.17691
115,58,-0.34329,-0.18872
115,59,-0.30724,-0.19498
115,60,-0.27908,-0.20276
115,61,-0.25302,-0.20932
115,62,-0.22865,-0.21471
115,63,-0.20629,-0.21968
115,64,-0.18473,-0.22329
115,65,-0.16563,-0.22797
115,66,-0.14724,-0.23202
115,67,-0.1292,-0.23501
115,68,-0.11133,-0.23659
115,69,-0.09591,-0.24224
115,70,-0.08022,-0.2469
115,71,-0.06424,-0.25019
115,72,-0.04818,-0.25254
115,73,-0.03225,-0.25525
115,74,-0.01629,-0.25891
115,75,0.0,-0.26166
115,76,0.01656,-0.26328
115,77,0.03353,-0.26542
115,78,0.05118,-0.26828
115,79,0.06931,-0.26996
115,80,0.08846,-0.27225
115,81,0.10816,-0.27318
115,82,0.13021,-0.27672
115,83,0.15465,-0.28131
115,84,0.18169,-0.28631
115,85,0.21065,-0.28994
115,86,0.24305,-0.2938
115,87,0.28328,-0.30167
115,88,0.32048,-0.30095
115,89,0.36574,-0.30257
115,90,0.41809,-0.30377
115,91,0.47749,-0.30303
115,92,0.53632,-0.29485
115,93,0.59863,-0.2817
